Graph,n,m,Result,Time Taken(ms),,Total(s),=SUM(E:E)/1000
KonigGraph-100-313,200,4614,Unique,429
KonigGraph-100-314,200,4697,Unique,408
KonigGraph-100-315,200,4869,Unique,449
KonigGraph-100-316,200,4895,Unique,402
KonigGraph-100-317,200,4997,Unique,381
KonigGraph-100-318,200,5966,Unique,428
KonigGraph-100-319,200,6955,Unique,519
KonigGraph-100-320,200,7925,Unique,593
KonigGraph-100-321,200,8933,Unique,621
KonigGraph-100-322,200,9964,Unique,746
KonigGraph-100-323,200,10986,Unique,755
KonigGraph-100-324,200,11918,Unique,806
KonigGraph-150-1,300,29287,Unique,3546
KonigGraph-150-2,300,9411,Unique,2019
KonigGraph-150-3,300,9527,Unique,2001
KonigGraph-150-4,300,9791,Unique,2019
KonigGraph-150-5,300,9983,Unique,1655
KonigGraph-150-6,300,10136,Unique,1460
KonigGraph-150-7,300,10419,Unique,1499
KonigGraph-150-8,300,10625,Unique,1445
KonigGraph-150-9,300,10826,Unique,1474
KonigGraph-150-10,300,11040,Unique,1508
KonigGraph-150-11,300,11340,Unique,1480
KonigGraph-150-12,300,13539,Unique,1679
KonigGraph-150-13,300,15787,Unique,1959
KonigGraph-150-14,300,18102,Unique,2367
KonigGraph-150-15,300,20270,Unique,2654
KonigGraph-150-16,300,22503,Unique,2921
KonigGraph-150-17,300,24690,Unique,2999
KonigGraph-150-18,300,26950,Unique,3245
KonigGraph-150-19,300,30406,Unique,3633
KonigGraph-150-20,300,10530,Unique,2215
KonigGraph-150-21,300,10646,Unique,2144
KonigGraph-150-22,300,10910,Unique,2151
KonigGraph-150-23,300,11102,Unique,1608
KonigGraph-150-24,300,11255,Unique,1732
KonigGraph-150-25,300,11538,Unique,1720
KonigGraph-150-26,300,11744,Unique,1513
KonigGraph-150-27,300,11945,Unique,1508
KonigGraph-150-28,300,12159,Unique,1793
KonigGraph-150-29,300,12459,Unique,1574
KonigGraph-150-30,300,14658,Unique,1805
KonigGraph-150-31,300,16906,Unique,2146
KonigGraph-150-32,300,19221,Unique,2441
KonigGraph-150-33,300,21389,Unique,2765
KonigGraph-150-34,300,23622,Unique,3054
KonigGraph-150-35,300,25809,Unique,3122
KonigGraph-150-36,300,28069,Unique,3419
KonigGraph-150-37,300,20520,Unique,2672
KonigGraph-150-38,300,644,Unique,365
KonigGraph-150-39,300,760,Unique,316
KonigGraph-150-40,300,1024,Unique,278
KonigGraph-150-41,300,1216,Unique,346
KonigGraph-150-42,300,1369,Unique,308
KonigGraph-150-43,300,1652,Unique,419
KonigGraph-150-44,300,1858,Unique,564
KonigGraph-150-45,300,2059,Unique,396
KonigGraph-150-46,300,2273,Unique,421
KonigGraph-150-47,300,2573,Unique,496
KonigGraph-150-48,300,4772,Unique,767
KonigGraph-150-49,300,7020,Unique,1000
KonigGraph-150-50,300,9335,Unique,1333
KonigGraph-150-51,300,11503,Unique,1695
KonigGraph-150-52,300,13736,Unique,1973
KonigGraph-150-53,300,15923,Unique,2084
KonigGraph-150-54,300,18183,Unique,2361
KonigGraph-150-55,300,20606,Unique,2614
KonigGraph-150-56,300,730,Unique,236
KonigGraph-150-57,300,846,Unique,252
KonigGraph-150-58,300,1110,Unique,295
KonigGraph-150-59,300,1302,Unique,421
KonigGraph-150-60,300,1455,Unique,389
KonigGraph-150-61,300,1738,Unique,438
KonigGraph-150-62,300,1944,Unique,562
KonigGraph-150-63,300,2145,Unique,580
KonigGraph-150-64,300,2359,Unique,484
KonigGraph-150-65,300,2659,Unique,512
KonigGraph-150-66,300,4858,Unique,819
KonigGraph-150-67,300,7106,Unique,1130
KonigGraph-150-68,300,9421,Unique,1469
KonigGraph-150-69,300,11589,Unique,1631
KonigGraph-150-70,300,13822,Unique,2045
KonigGraph-150-71,300,16009,Unique,2232
KonigGraph-150-72,300,18269,Unique,2432
KonigGraph-150-73,300,20685,Unique,2668
KonigGraph-150-74,300,809,Unique,378
KonigGraph-150-75,300,925,Unique,270
KonigGraph-150-76,300,1189,Unique,295
KonigGraph-150-77,300,1381,Unique,460
KonigGraph-150-78,300,1534,Unique,353
KonigGraph-150-79,300,1817,Unique,446
KonigGraph-150-80,300,2023,Unique,486
KonigGraph-150-81,300,2224,Unique,465
KonigGraph-150-82,300,2438,Unique,513
KonigGraph-150-83,300,2738,Unique,513
KonigGraph-150-84,300,4937,Unique,788
KonigGraph-150-85,300,7185,Unique,1148
KonigGraph-150-86,300,9500,Unique,1496
KonigGraph-150-87,300,11668,Unique,1670
KonigGraph-150-88,300,13901,Unique,1959
KonigGraph-150-89,300,16088,Unique,2165
KonigGraph-150-90,300,18348,Unique,2466
KonigGraph-150-91,300,20800,Unique,2745
KonigGraph-150-92,300,924,Unique,252
KonigGraph-150-93,300,1040,Unique,337
KonigGraph-150-94,300,1304,Unique,346
KonigGraph-150-95,300,1496,Unique,364
KonigGraph-150-96,300,1649,Unique,345
KonigGraph-150-97,300,1932,Unique,418
KonigGraph-150-98,300,2138,Unique,594
KonigGraph-150-99,300,2339,Unique,469
KonigGraph-150-100,300,2553,Unique,520
KonigGraph-150-101,300,2853,Unique,509
KonigGraph-150-102,300,5052,Unique,843
KonigGraph-150-103,300,7300,Unique,1164
KonigGraph-150-104,300,9615,Unique,1416
KonigGraph-150-105,300,11783,Unique,1688
KonigGraph-150-106,300,14016,Unique,1998
KonigGraph-150-107,300,16203,Unique,2153
KonigGraph-150-108,300,18463,Unique,2412
KonigGraph-150-109,300,20920,Unique,2660
KonigGraph-150-110,300,1044,Unique,323
KonigGraph-150-111,300,1160,Unique,298
KonigGraph-150-112,300,1424,Unique,451
KonigGraph-150-113,300,1616,Unique,394
KonigGraph-150-114,300,1769,Unique,389
KonigGraph-150-115,300,2052,Unique,436
KonigGraph-150-116,300,2258,Unique,502
KonigGraph-150-117,300,2459,Unique,490
KonigGraph-150-118,300,2673,Unique,572
KonigGraph-150-119,300,2973,Unique,543
KonigGraph-150-120,300,5172,Unique,892
KonigGraph-150-121,300,7420,Unique,1160
KonigGraph-150-122,300,9735,Unique,1515
KonigGraph-150-123,300,11903,Unique,1743
KonigGraph-150-124,300,14136,Unique,2013
KonigGraph-150-125,300,16323,Unique,2152
KonigGraph-150-126,300,18583,Unique,2417
KonigGraph-150-127,300,21068,Unique,2669
KonigGraph-150-128,300,1192,Unique,287
KonigGraph-150-129,300,1308,Unique,335
KonigGraph-150-130,300,1572,Unique,457
KonigGraph-150-131,300,1764,Unique,486
KonigGraph-150-132,300,1917,Unique,378
KonigGraph-150-133,300,2200,Unique,468
KonigGraph-150-134,300,2406,Unique,540
KonigGraph-150-135,300,2607,Unique,495
KonigGraph-150-136,300,2821,Unique,534
KonigGraph-150-137,300,3121,Unique,557
KonigGraph-150-138,300,5320,Unique,881
KonigGraph-150-139,300,7568,Unique,1189
KonigGraph-150-140,300,9883,Unique,1528
KonigGraph-150-141,300,12051,Unique,1737
KonigGraph-150-142,300,14284,Unique,2050
KonigGraph-150-143,300,16471,Unique,2171
KonigGraph-150-144,300,18731,Unique,2458
KonigGraph-150-145,300,21141,Unique,2687
KonigGraph-150-146,300,1265,Unique,339
KonigGraph-150-147,300,1381,Unique,334
KonigGraph-150-148,300,1645,Unique,491
KonigGraph-150-149,300,1837,Unique,431
KonigGraph-150-150,300,1990,Unique,447
KonigGraph-150-151,300,2273,Unique,521
KonigGraph-150-152,300,2479,Unique,646
KonigGraph-150-153,300,2680,Unique,599
KonigGraph-150-154,300,2894,Unique,565
KonigGraph-150-155,300,3194,Unique,593
KonigGraph-150-156,300,5393,Unique,886
KonigGraph-150-157,300,7641,Unique,1249
KonigGraph-150-158,300,9956,Unique,1439
KonigGraph-150-159,300,12124,Unique,1733
KonigGraph-150-160,300,14357,Unique,2046
KonigGraph-150-161,300,16544,Unique,2152
KonigGraph-150-162,300,18804,Unique,2462
KonigGraph-150-163,300,21269,Unique,2726
KonigGraph-150-164,300,1393,Unique,331
KonigGraph-150-165,300,1509,Unique,365
KonigGraph-150-166,300,1773,Unique,411
KonigGraph-150-167,300,1965,Unique,434
KonigGraph-150-168,300,2118,Unique,425
KonigGraph-150-169,300,2401,Unique,454
KonigGraph-150-170,300,2607,Unique,464
KonigGraph-150-171,300,2808,Unique,518
KonigGraph-150-172,300,3022,Unique,502
KonigGraph-150-173,300,3322,Unique,556
KonigGraph-150-174,300,5521,Unique,846
KonigGraph-150-175,300,7769,Unique,1236
KonigGraph-150-176,300,10084,Unique,1571
KonigGraph-150-177,300,12252,Unique,1743
KonigGraph-150-178,300,14485,Unique,2017
KonigGraph-150-179,300,16672,Unique,2172
KonigGraph-150-180,300,18932,Unique,2454
KonigGraph-150-181,300,21328,Unique,2818
KonigGraph-150-182,300,1452,Unique,386
KonigGraph-150-183,300,1568,Unique,387
KonigGraph-150-184,300,1832,Unique,445
KonigGraph-150-185,300,2024,Unique,523
KonigGraph-150-186,300,2177,Unique,447
KonigGraph-150-187,300,2460,Unique,425
KonigGraph-150-188,300,2666,Unique,604
KonigGraph-150-189,300,2867,Unique,550
KonigGraph-150-190,300,3081,Unique,562
KonigGraph-150-191,300,3381,Unique,584
KonigGraph-150-192,300,5580,Unique,896
KonigGraph-150-193,300,7828,Unique,1296
KonigGraph-150-194,300,10143,Unique,1580
KonigGraph-150-195,300,12311,Unique,1762
KonigGraph-150-196,300,14544,Unique,2065
KonigGraph-150-197,300,16731,Unique,2198
KonigGraph-150-198,300,18991,Unique,2468
KonigGraph-150-199,300,21515,Unique,2760
KonigGraph-150-200,300,1639,Unique,387
KonigGraph-150-201,300,1755,Unique,476
KonigGraph-150-202,300,2019,Unique,509
KonigGraph-150-203,300,2211,Unique,470
KonigGraph-150-204,300,2364,Unique,686
KonigGraph-150-205,300,2647,Unique,574
KonigGraph-150-206,300,2853,Unique,572
KonigGraph-150-207,300,3054,Unique,600
KonigGraph-150-208,300,3268,Unique,617
KonigGraph-150-209,300,3568,Unique,665
KonigGraph-150-210,300,5767,Unique,920
KonigGraph-150-211,300,8015,Unique,1301
KonigGraph-150-212,300,10330,Unique,1587
KonigGraph-150-213,300,12498,Unique,1786
KonigGraph-150-214,300,14731,Unique,2091
KonigGraph-150-215,300,16918,Unique,2194
KonigGraph-150-216,300,19178,Unique,2496
KonigGraph-150-217,300,22591,Unique,2851
KonigGraph-150-218,300,2715,Unique,714
KonigGraph-150-219,300,2831,Unique,695
KonigGraph-150-220,300,3095,Unique,624
KonigGraph-150-221,300,3287,Unique,690
KonigGraph-150-222,300,3440,Unique,565
KonigGraph-150-223,300,3723,Unique,640
KonigGraph-150-224,300,3929,Unique,693
KonigGraph-150-225,300,4130,Unique,698
KonigGraph-150-226,300,4344,Unique,756
KonigGraph-150-227,300,4644,Unique,727
KonigGraph-150-228,300,6843,Unique,1051
KonigGraph-150-229,300,9091,Unique,1305
KonigGraph-150-230,300,11406,Unique,1726
KonigGraph-150-231,300,13574,Unique,1908
KonigGraph-150-232,300,15807,Unique,2200
KonigGraph-150-233,300,17994,Unique,2332
KonigGraph-150-234,300,20254,Unique,2597
KonigGraph-150-235,300,23681,Unique,2976
KonigGraph-150-236,300,3805,Unique,879
KonigGraph-150-237,300,3921,Unique,787
KonigGraph-150-238,300,4185,Unique,916
KonigGraph-150-239,300,4377,Unique,878
KonigGraph-150-240,300,4530,Unique,842
KonigGraph-150-241,300,4813,Unique,822
KonigGraph-150-242,300,5019,Unique,850
KonigGraph-150-243,300,5220,Unique,889
KonigGraph-150-244,300,5434,Unique,824
KonigGraph-150-245,300,5734,Unique,937
KonigGraph-150-246,300,7933,Unique,1095
KonigGraph-150-247,300,10181,Unique,1435
KonigGraph-150-248,300,12496,Unique,1828
KonigGraph-150-249,300,14664,Unique,2065
KonigGraph-150-250,300,16897,Unique,2320
KonigGraph-150-251,300,19084,Unique,2402
KonigGraph-150-252,300,21344,Unique,2688
KonigGraph-150-253,300,24839,Unique,3092
KonigGraph-150-254,300,4963,Unique,1126
KonigGraph-150-255,300,5079,Unique,1364
KonigGraph-150-256,300,5343,Unique,1093
KonigGraph-150-257,300,5535,Unique,992
KonigGraph-150-258,300,5688,Unique,854
KonigGraph-150-259,300,5971,Unique,954
KonigGraph-150-260,300,6177,Unique,1027
KonigGraph-150-261,300,6378,Unique,944
KonigGraph-150-262,300,6592,Unique,972
KonigGraph-150-263,300,6892,Unique,1024
KonigGraph-150-264,300,9091,Unique,1329
KonigGraph-150-265,300,11339,Unique,1540
KonigGraph-150-266,300,13654,Unique,1951
KonigGraph-150-267,300,15822,Unique,2166
KonigGraph-150-268,300,18055,Unique,2477
KonigGraph-150-269,300,20242,Unique,2541
KonigGraph-150-270,300,22502,Unique,2785
KonigGraph-150-271,300,25913,Unique,3243
KonigGraph-150-272,300,6037,Unique,1371
KonigGraph-150-273,300,6153,Unique,1375
KonigGraph-150-274,300,6417,Unique,1372
KonigGraph-150-275,300,6609,Unique,1170
KonigGraph-150-276,300,6762,Unique,1134
KonigGraph-150-277,300,7045,Unique,1116
KonigGraph-150-278,300,7251,Unique,1115
KonigGraph-150-279,300,7452,Unique,1038
KonigGraph-150-280,300,7666,Unique,1064
KonigGraph-150-281,300,7966,Unique,1105
KonigGraph-150-282,300,10165,Unique,1473
KonigGraph-150-283,300,12413,Unique,1712
KonigGraph-150-284,300,14728,Unique,1975
KonigGraph-150-285,300,16896,Unique,2284
KonigGraph-150-286,300,19129,Unique,2549
KonigGraph-150-287,300,21316,Unique,2623
KonigGraph-150-288,300,23576,Unique,2868
KonigGraph-150-289,300,27097,Unique,3342
KonigGraph-150-290,300,7221,Unique,1629
KonigGraph-150-291,300,7337,Unique,1429
KonigGraph-150-292,300,7601,Unique,1497
KonigGraph-150-293,300,7793,Unique,1484
KonigGraph-150-294,300,7946,Unique,1298
KonigGraph-150-295,300,8229,Unique,1228
KonigGraph-150-296,300,8435,Unique,1208
KonigGraph-150-297,300,8636,Unique,1047
KonigGraph-150-298,300,8850,Unique,1323
KonigGraph-150-299,300,9150,Unique,1362
KonigGraph-150-300,300,11349,Unique,1417
KonigGraph-150-301,300,13597,Unique,1729
KonigGraph-150-302,300,15912,Unique,2097
KonigGraph-150-303,300,18080,Unique,2401
KonigGraph-150-304,300,20313,Unique,2675
KonigGraph-150-305,300,22500,Unique,2725
KonigGraph-150-306,300,24760,Unique,3022
KonigGraph-150-307,300,28170,Unique,3423
KonigGraph-150-308,300,8294,Unique,1731
KonigGraph-150-309,300,8410,Unique,1867
KonigGraph-150-310,300,8674,Unique,1736
KonigGraph-150-311,300,8866,Unique,1286
KonigGraph-150-312,300,9019,Unique,1562
KonigGraph-150-313,300,9302,Unique,1604
KonigGraph-150-314,300,9508,Unique,1266
KonigGraph-150-315,300,9709,Unique,1245
KonigGraph-150-316,300,9923,Unique,1418
KonigGraph-150-317,300,10223,Unique,1316
KonigGraph-150-318,300,12422,Unique,1535
KonigGraph-150-319,300,14670,Unique,1955
KonigGraph-150-320,300,16985,Unique,2224
KonigGraph-150-321,300,19153,Unique,2507
KonigGraph-150-322,300,21386,Unique,2831
KonigGraph-150-323,300,23573,Unique,2845
KonigGraph-150-324,300,25833,Unique,3102
KonigGraph-50-1,100,1254,Not Unique,92
KonigGraph-50-2,100,1257,Unique,106
KonigGraph-50-3,100,1266,Unique,79
KonigGraph-50-4,100,1287,Unique,87
KonigGraph-50-5,100,1302,Unique,87
KonigGraph-50-6,100,1337,Unique,79
KonigGraph-50-7,100,1336,Unique,83
KonigGraph-50-8,100,1369,Unique,91
KonigGraph-50-9,100,1398,Unique,72
KonigGraph-50-10,100,1653,Unique,86
KonigGraph-50-11,100,1892,Unique,99
KonigGraph-50-12,100,2156,Unique,98
KonigGraph-50-13,100,2378,Unique,110
KonigGraph-50-14,100,2649,Unique,124
KonigGraph-50-15,100,2885,Unique,123
KonigGraph-50-16,100,3115,Unique,126
KonigGraph-50-17,100,3366,Unique,143
KonigGraph-50-18,100,1266,Unique,109
KonigGraph-50-19,100,200,Not Unique,28
KonigGraph-50-20,100,203,Unique,30
KonigGraph-50-21,100,212,Unique,35
KonigGraph-50-22,100,233,Unique,37
KonigGraph-50-23,100,248,Unique,33
KonigGraph-50-24,100,283,Unique,41
KonigGraph-50-25,100,282,Unique,41
KonigGraph-50-26,100,315,Unique,37
KonigGraph-50-27,100,344,Unique,37
KonigGraph-50-28,100,599,Unique,45
KonigGraph-50-29,100,838,Unique,55
KonigGraph-50-30,100,1102,Unique,83
KonigGraph-50-31,100,1324,Unique,82
KonigGraph-50-32,100,1595,Unique,101
KonigGraph-50-33,100,1831,Unique,134
KonigGraph-50-34,100,2061,Unique,143
KonigGraph-50-35,100,2312,Unique,115
KonigGraph-50-36,100,212,Unique,29
KonigGraph-50-37,100,200,Not Unique,28
KonigGraph-50-38,100,203,Unique,30
KonigGraph-50-39,100,212,Unique,38
KonigGraph-50-40,100,233,Unique,38
KonigGraph-50-41,100,248,Unique,34
KonigGraph-50-42,100,283,Unique,38
KonigGraph-50-43,100,282,Unique,32
KonigGraph-50-44,100,315,Unique,39
KonigGraph-50-45,100,344,Unique,40
KonigGraph-50-46,100,599,Unique,41
KonigGraph-50-47,100,838,Unique,58
KonigGraph-50-48,100,1102,Unique,66
KonigGraph-50-49,100,1324,Unique,91
KonigGraph-50-50,100,1595,Unique,108
KonigGraph-100-1,200,13409,Unique,1341
KonigGraph-100-2,200,4771,Unique,732
KonigGraph-100-3,200,4806,Unique,822
KonigGraph-100-4,200,4867,Unique,772
KonigGraph-100-5,200,4961,Unique,609
KonigGraph-100-6,200,5005,Unique,733
KonigGraph-100-7,200,5125,Unique,691
KonigGraph-100-8,200,5208,Unique,584
KonigGraph-100-9,200,5380,Unique,626
KonigGraph-100-10,200,5406,Unique,558
KonigGraph-100-11,200,5508,Unique,555
KonigGraph-100-12,200,6477,Unique,585
KonigGraph-100-13,200,7466,Unique,719
KonigGraph-100-14,200,8436,Unique,692
KonigGraph-100-15,200,9444,Unique,788
KonigGraph-100-16,200,10475,Unique,963
KonigGraph-100-17,200,11497,Unique,1000
KonigGraph-100-18,200,12429,Unique,1170
KonigGraph-100-19,200,9063,Unique,1122
KonigGraph-100-20,200,425,Unique,105
KonigGraph-100-21,200,460,Unique,118
KonigGraph-100-22,200,521,Unique,109
KonigGraph-100-23,200,615,Unique,174
KonigGraph-100-24,200,659,Unique,131
KonigGraph-100-25,200,779,Unique,139
KonigGraph-100-26,200,862,Unique,199
KonigGraph-100-27,200,1034,Unique,195
KonigGraph-100-28,200,1060,Unique,160
KonigGraph-100-29,200,1162,Unique,186
KonigGraph-100-30,200,2131,Unique,249
KonigGraph-100-31,200,3120,Unique,357
KonigGraph-100-32,200,4090,Unique,551
KonigGraph-100-33,200,5098,Unique,755
KonigGraph-100-34,200,6129,Unique,886
KonigGraph-100-35,200,7151,Unique,1018
KonigGraph-100-36,200,8083,Unique,968
KonigGraph-100-37,200,9072,Unique,1338
KonigGraph-100-38,200,434,Unique,111
KonigGraph-100-39,200,469,Unique,104
KonigGraph-100-40,200,530,Unique,115
KonigGraph-100-41,200,624,Unique,141
KonigGraph-100-42,200,668,Unique,126
KonigGraph-100-43,200,788,Unique,166
KonigGraph-100-44,200,871,Unique,186
KonigGraph-100-45,200,1043,Unique,151
KonigGraph-100-46,200,1069,Unique,169
KonigGraph-100-47,200,1171,Unique,173
KonigGraph-100-48,200,2140,Unique,258
KonigGraph-100-49,200,3129,Unique,393
KonigGraph-100-50,200,4099,Unique,586
KonigGraph-150-1,300,29287,Unique,5524
KonigGraph-150-2,300,9411,Unique,2419
KonigGraph-150-3,300,9527,Unique,2618
KonigGraph-150-4,300,9791,Unique,2151
KonigGraph-150-5,300,9983,Unique,1755
KonigGraph-150-6,300,10136,Unique,2053
KonigGraph-150-7,300,10419,Unique,1721
KonigGraph-150-8,300,10625,Unique,1833
KonigGraph-150-9,300,10826,Unique,1591
KonigGraph-150-10,300,11040,Unique,1591
KonigGraph-150-11,300,11340,Unique,1669
KonigGraph-150-12,300,13539,Unique,1990
KonigGraph-150-13,300,15787,Unique,2260
KonigGraph-150-14,300,18102,Unique,2824
KonigGraph-100-1,200,13409,Unique,1265
KonigGraph-100-2,200,4771,Unique,703
KonigGraph-100-3,200,4806,Unique,808
KonigGraph-100-4,200,4867,Unique,730
KonigGraph-100-5,200,4961,Unique,634
KonigGraph-100-6,200,5005,Unique,729
KonigGraph-100-7,200,5125,Unique,633
KonigGraph-100-8,200,5208,Unique,562
KonigGraph-100-9,200,5380,Unique,592
KonigGraph-100-10,200,5406,Unique,541
KonigGraph-100-11,200,5508,Unique,497
KonigGraph-100-12,200,6477,Unique,552
KonigGraph-100-13,200,7466,Unique,676
KonigGraph-100-14,200,8436,Unique,629
KonigGraph-100-15,200,9444,Unique,740
KonigGraph-50-1,100,1254,Not Unique,87
KonigGraph-350-1,700,165540,Unique,102139
KonigGraph-350-2,700,56517,Unique,50527
KonigGraph-350-3,700,57782,Unique,35781
KonigGraph-350-4,700,58960,Unique,34543
KonigGraph-350-1,700,165540,Unique,104088
KonigGraph-350-1,700,165540,Unique,100812
KonigGraph-350-1,700,165540,Unique,119718
KonigGraph-50-1,100,1254,Not Unique,80
KonigGraph-50-1,100,1254,Not Unique,79
data/KonigGraph-50-1,100,1254,Not Unique,49
data/KonigGraph-50-2,100,1257,Unique,46
